Kind,Name,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountLineCode,Cyclomatic,MaxInheritanceTree,PercentLackOfCohesion
Public Method,"com.beust.jcommander.converters.EnumConverter.convert",,,,,,,,12,3,,
Public Class,"com.beust.jcommander.converters.FileConverter",2,2,0,1,0,1,1,5,,1,0
Public Method,"com.beust.jcommander.converters.FileConverter.convert",,,,,,,,3,1,,
Public Class,"com.beust.jcommander.converters.FloatConverter",1,4,0,2,0,2,5,12,,2,0
Public Constructor,"com.beust.jcommander.converters.FloatConverter.FloatConverter",,,,,,,,3,1,,
Public Method,"com.beust.jcommander.converters.FloatConverter.convert",,,,,,,,7,2,,
Public Interface,"com.beust.jcommander.converters.IParameterSplitter",0,2,3,1,0,1,1,3,,0,0
Abstract Method,"com.beust.jcommander.converters.IParameterSplitter.split",,,,,,,,1,0,,
Public Class,"com.beust.jcommander.converters.ISO8601DateConverter",1,5,0,2,0,2,5,13,,2,0
Public Constructor,"com.beust.jcommander.converters.ISO8601DateConverter.ISO8601DateConverter",,,,,,,,3,1,,
Public Method,"com.beust.jcommander.converters.ISO8601DateConverter.convert",,,,,,,,7,2,,
Public Class,"com.beust.jcommander.converters.InetAddressConverter",2,5,0,1,0,1,1,9,,1,0
Public Method,"com.beust.jcommander.converters.InetAddressConverter.convert",,,,,,,,7,2,,
Public Class,"com.beust.jcommander.converters.InetAddressConverterTest",1,6,0,6,0,6,6,27,,1,0
Private Method,"com.beust.jcommander.converters.InetAddressConverterTest.test",,,,,,,,3,1,,
Public Method,"com.beust.jcommander.converters.InetAddressConverterTest.testBlankInput",,,,,,,,3,1,,
Public Method,"com.beust.jcommander.converters.InetAddressConverterTest.testEmptyInput",,,,,,,,3,1,,
Public Method,"com.beust.jcommander.converters.InetAddressConverterTest.testGargabeInput",,,,,,,,3,1,,
Public Method,"com.beust.jcommander.converters.InetAddressConverterTest.testLocalhost",,,,,,,,3,1,,
Public Method,"com.beust.jcommander.converters.InetAddressConverterTest.testLocalhostAddress",,,,,,,,3,1,,
Public Class,"com.beust.jcommander.converters.IntegerConverter",1,4,0,2,0,2,5,12,,2,0
Public Constructor,"com.beust.jcommander.converters.IntegerConverter.IntegerConverter",,,,,,,,3,1,,
Public Method,"com.beust.jcommander.converters.IntegerConverter.convert",,,,,,,,7,2,,
Public Class,"com.beust.jcommander.converters.LongConverter",1,4,0,2,0,2,5,12,,2,0
Public Constructor,"com.beust.jcommander.converters.LongConverter.LongConverter",,,,,,,,3,1,,
Public Method,"com.beust.jcommander.converters.LongConverter.convert",,,,,,,,7,2,,
Public Class,"com.beust.jcommander.converters.NoConverter",2,2,0,1,0,1,1,5,,1,0
Public Method,"com.beust.jcommander.converters.NoConverter.convert",,,,,,,,3,1,,
Public Class,"com.beust.jcommander.converters.PathConverter",1,6,0,2,0,3,6,24,,2,0
Public Constructor,"com.beust.jcommander.converters.PathConverter.PathConverter",,,,,,,,3,1,,
Public Method,"com.beust.jcommander.converters.PathConverter.convert",,,,,,,,8,2,,
Private Static Method,"com.beust.jcommander.converters.PathConverter.escapeUnprintable",,,,,,,,11,3,,
Public Class,"com.beust.jcommander.converters.StringConverter",2,1,0,1,0,1,1,5,,1,0
Public Method,"com.beust.jcommander.converters.StringConverter.convert",,,,,,,,3,1,,
Public Class,"com.beust.jcommander.converters.URIConverter",1,4,0,2,0,2,5,12,,2,0
Public Constructor,"com.beust.jcommander.converters.URIConverter.URIConverter",,,,,,,,3,1,,
Public Method,"com.beust.jcommander.converters.URIConverter.convert",,,,,,,,7,2,,
Public Class,"com.beust.jcommander.converters.URLConverter",1,4,0,2,0,2,5,12,,2,0
Public Constructor,"com.beust.jcommander.converters.URLConverter.URLConverter",,,,,,,,3,1,,
Public Method,"com.beust.jcommander.converters.URLConverter.convert",,,,,,,,8,2,,
Package,"com.beust.jcommander.defaultprovider",,,,9,3,9,,101,,,
Public Class,"com.beust.jcommander.defaultprovider.EnvironmentVariableDefaultProvider",2,5,0,4,2,4,4,33,,1,50
Constructor,"com.beust.jcommander.defaultprovider.EnvironmentVariableDefaultProvider.EnvironmentVariableDefaultProvider",,,,,,,,4,1,,
Public Constructor,"com.beust.jcommander.defaultprovider.EnvironmentVariableDefaultProvider.EnvironmentVariableDefaultProvider",,,,,,,,3,1,,
Public Constructor,"com.beust.jcommander.defaultprovider.EnvironmentVariableDefaultProvider.EnvironmentVariableDefaultProvider",,,,,,,,3,1,,
Public Method,"com.beust.jcommander.defaultprovider.EnvironmentVariableDefaultProvider.getDefaultValueFor",,,,,,,,16,5,,
Public Class,"com.beust.jcommander.defaultprovider.EnvironmentVariableDefaultProviderTest",1,5,0,1,0,1,1,17,,1,0
Public Method,"com.beust.jcommander.defaultprovider.EnvironmentVariableDefaultProviderTest.shouldParseEnvironmentVariable",,,,,,,,14,1,,
Lambda Method,"com.beust.jcommander.defaultprovider.EnvironmentVariableDefaultProviderTest.shouldParseEnvironmentVariable.(lambda_expr_1)",,,,,,,,1,1,,
Public Class,"com.beust.jcommander.defaultprovider.PropertyFileDefaultProvider",2,5,0,4,1,4,4,33,,1,50
Public Constructor,"com.beust.jcommander.defaultprovider.PropertyFileDefaultProvider.PropertyFileDefaultProvider",,,,,,,,3,1,,
Public Constructor,"com.beust.jcommander.defaultprovider.PropertyFileDefaultProvider.PropertyFileDefaultProvider",,,,,,,,3,1,,
Public Method,"com.beust.jcommander.defaultprovider.PropertyFileDefaultProvider.getDefaultValueFor",,,,,,,,8,2,,
Private Method,"com.beust.jcommander.defaultprovider.PropertyFileDefaultProvider.init",,,,,,,,15,3,,
Package,"com.beust.jcommander.dynamic",,,,7,3,8,,64,,,
Public Class,"com.beust.jcommander.dynamic.DSimple",1,3,0,0,2,0,0,6,,1,0
Public Class,"com.beust.jcommander.dynamic.DSimpleBad",1,2,0,0,1,0,0,4,,1,0
Public Class,"com.beust.jcommander.dynamic.DynamicParameterTest",1,10,0,7,0,8,8,40,,1,0
Public Method,"com.beust.jcommander.dynamic.DynamicParameterTest.differentAssignment",,,,,,,,6,1,,
Public Static Method,"com.beust.jcommander.dynamic.DynamicParameterTest.main",,,,,,,,4,1,,
Public Method,"com.beust.jcommander.dynamic.DynamicParameterTest.nonMapShouldThrow",,,,,,,,3,1,,
Private Method,"com.beust.jcommander.dynamic.DynamicParameterTest.simple",,,,,,,,5,1,,
Public Method,"com.beust.jcommander.dynamic.DynamicParameterTest.simpleWithSpaces",,,,,,,,3,1,,
Public Method,"com.beust.jcommander.dynamic.DynamicParameterTest.simpleWithoutSpaces",,,,,,,,3,1,,
Public Method,"com.beust.jcommander.dynamic.DynamicParameterTest.usage",,,,,,,,7,1,,
Public Method,"com.beust.jcommander.dynamic.DynamicParameterTest.wrongSeparatorShouldThrow",,,,,,,,4,1,,
Package,"com.beust.jcommander.internal",,,,19,6,30,,244,,,
Public Interface,"com.beust.jcommander.internal.Console",0,1,2,3,0,3,3,5,,0,0
Abstract Method,"com.beust.jcommander.internal.Console.print",,,,,,,,1,0,,
Abstract Method,"com.beust.jcommander.internal.Console.println",,,,,,,,1,0,,
Abstract Method,"com.beust.jcommander.internal.Console.readPassword",,,,,,,,1,0,,
Public Class,"com.beust.jcommander.internal.DefaultConsole",2,6,0,5,1,5,5,26,,1,19
Public Constructor,"com.beust.jcommander.internal.DefaultConsole.DefaultConsole",,,,,,,,3,1,,
Public Constructor,"com.beust.jcommander.internal.DefaultConsole.DefaultConsole",,,,,,,,3,1,,
Public Method,"com.beust.jcommander.internal.DefaultConsole.print",,,,,,,,3,1,,
Public Method,"com.beust.jcommander.internal.DefaultConsole.println",,,,,,,,3,1,,
Public Method,"com.beust.jcommander.internal.DefaultConsole.readPassword",,,,,,,,11,2,,
Public Class,"com.beust.jcommander.internal.DefaultConsoleTest",1,5,0,1,0,1,1,47,,1,0
Private Static Class,"com.beust.jcommander.internal.DefaultConsoleTest.StringInputStream",1,3,0,5,3,5,5,27,,2,60
Constructor,"com.beust.jcommander.internal.DefaultConsoleTest.StringInputStream.StringInputStream",,,,,,,,3,1,,
Public Method,"com.beust.jcommander.internal.DefaultConsoleTest.StringInputStream.close",,,,,,,,4,1,,
Method,"com.beust.jcommander.internal.DefaultConsoleTest.StringInputStream.isClosedCalled",,,,,,,,3,1,,
Public Method,"com.beust.jcommander.internal.DefaultConsoleTest.StringInputStream.read",,,,,,,,6,2,,
Method,"com.beust.jcommander.internal.DefaultConsoleTest.StringInputStream.setData",,,,,,,,4,1,,
Public Method,"com.beust.jcommander.internal.DefaultConsoleTest.readPasswordCanBeCalledMultipleTimes",,,,,,,,18,1,,
Public Class,"com.beust.jcommander.internal.DefaultConverterFactory",2,22,0,1,0,1,1,29,,1,0
Public Method,"com.beust.jcommander.internal.DefaultConverterFactory.getConverter",,,,,,,,3,1,,
Public Class,"com.beust.jcommander.internal.JDK6Console",2,5,0,4,2,4,4,30,,1,25
Public Constructor,"com.beust.jcommander.internal.JDK6Console.JDK6Console",,,,,,,,5,1,,
Public Method,"com.beust.jcommander.internal.JDK6Console.print",,,,,,,,3,1,,
Public Method,"com.beust.jcommander.internal.JDK6Console.println",,,,,,,,3,1,,
Public Method,"com.beust.jcommander.internal.JDK6Console.readPassword",,,,,,,,16,3,,
Public Class,"com.beust.jcommander.internal.Lists",1,5,0,0,0,6,6,20,,1,0
Public Static Generic Method,"com.beust.jcommander.internal.Lists.newArrayList",,,,,,,,3,1,,
Public Static Generic Method,"com.beust.jcommander.internal.Lists.newArrayList",,,,,,,,3,1,,
Public Static Generic Method,"com.beust.jcommander.internal.Lists.newArrayList",,,,,,,,3,1,,
Public Static Generic Method,"com.beust.jcommander.internal.Lists.newArrayList",,,,,,,,3,1,,
TypeVariable,"com.beust.jcommander.internal.Lists.newArrayList.K",1,0,0,0,0,0,0,0,,1,0
TypeVariable,"com.beust.jcommander.internal.Lists.newArrayList.K",1,0,0,0,0,0,0,0,,1,0
TypeVariable,"com.beust.jcommander.internal.Lists.newArrayList.K",1,0,0,0,0,0,0,0,,1,0
TypeVariable,"com.beust.jcommander.internal.Lists.newArrayList.K",1,0,0,0,0,0,0,0,,1,0
Public Static Generic Method,"com.beust.jcommander.internal.Lists.newLinkedList",,,,,,,,3,1,,
Public Static Generic Method,"com.beust.jcommander.internal.Lists.newLinkedList",,,,,,,,3,1,,
TypeVariable,"com.beust.jcommander.internal.Lists.newLinkedList.K",1,0,0,0,0,0,0,0,,1,0
TypeVariable,"com.beust.jcommander.internal.Lists.newLinkedList.K",1,0,0,0,0,0,0,0,,1,0
Public Class,"com.beust.jcommander.internal.Maps",1,3,0,0,0,3,3,15,,1,0
Public Static Generic Method,"com.beust.jcommander.internal.Maps.newHashMap",,,,,,,,3,1,,
Public Static Generic Method,"com.beust.jcommander.internal.Maps.newHashMap",,,,,,,,7,2,,
TypeVariable,"com.beust.jcommander.internal.Maps.newHashMap.K",1,0,0,0,0,0,0,0,,1,0
TypeVariable,"com.beust.jcommander.internal.Maps.newHashMap.T",1,0,0,0,0,0,0,0,,1,0
TypeVariable,"com.beust.jcommander.internal.Maps.newHashMap.V",1,0,0,0,0,0,0,0,,1,0
Public Static Generic Method,"com.beust.jcommander.internal.Maps.newLinkedHashMap",,,,,,,,3,1,,
TypeVariable,"com.beust.jcommander.internal.Maps.newLinkedHashMap.K",1,0,0,0,0,0,0,0,,1,0
TypeVariable,"com.beust.jcommander.internal.Maps.newLinkedHashMap.V",1,0,0,0,0,0,0,0,,1,0
Public Annotation,"com.beust.jcommander.internal.Nullable",0,0,0,0,0,0,0,2,,0,0
Public Class,"com.beust.jcommander.internal.Sets",1,3,0,0,0,2,2,8,,1,0
Public Static Generic Method,"com.beust.jcommander.internal.Sets.newHashSet",,,,,,,,3,1,,
TypeVariable,"com.beust.jcommander.internal.Sets.newHashSet.K",1,0,0,0,0,0,0,0,,1,0
Public Static Generic Method,"com.beust.jcommander.internal.Sets.newLinkedHashSet",,,,,,,,3,1,,
TypeVariable,"com.beust.jcommander.internal.Sets.newLinkedHashSet.K",1,0,0,0,0,0,0,0,,1,0
Package,"com.beust.jcommander.parameterized",,,,0,0,0,,0,,,
Package,"com.beust.jcommander.parameterized.parser",,,,12,11,12,,193,,,
Public Class,"com.beust.jcommander.parameterized.parser.JsonAnnotationParameterizedParser",2,8,0,7,3,7,7,44,,1,85
Public Constructor,"com.beust.jcommander.parameterized.parser.JsonAnnotationParameterizedParser.JsonAnnotationParameterizedParser",,,,,,,,3,1,,
Public Constructor,"com.beust.jcommander.parameterized.parser.JsonAnnotationParameterizedParser.JsonAnnotationParameterizedParser",,,,,,,,3,1,,
Public Method,"com.beust.jcommander.parameterized.parser.JsonAnnotationParameterizedParser.addClassPrefix",,,,,,,,3,1,,
Private Method,"com.beust.jcommander.parameterized.parser.JsonAnnotationParameterizedParser.describeClassTree",,,,,,,,13,4,,
Private Method,"com.beust.jcommander.parameterized.parser.JsonAnnotationParameterizedParser.describeClassTree",,,,,,,,8,2,,
Public Method,"com.beust.jcommander.parameterized.parser.JsonAnnotationParameterizedParser.isPrimitiveOrString",,,,,,,,5,1,,
Public Method,"com.beust.jcommander.parameterized.parser.JsonAnnotationParameterizedParser.setPrefixSeparator",,,,,,,,3,2,,
Public Class,"com.beust.jcommander.parameterized.parser.JsonCommandClassExample_01",1,5,0,0,2,0,0,14,,1,0
Public Class,"com.beust.jcommander.parameterized.parser.JsonCommandClassExample_02",1,2,0,0,2,0,0,12,,1,0
Public Annotation,"com.beust.jcommander.parameterized.parser.MyDelegate",0,0,0,1,0,1,1,3,,0,0
Public Abstract Method,"com.beust.jcommander.parameterized.parser.MyDelegate.delegated",,,,,,,,1,0,,
Public Class,"com.beust.jcommander.parameterized.parser.ParameterizedParserTest",1,14,0,4,0,4,4,49,,1,0
Public Constructor,"com.beust.jcommander.parameterized.parser.ParameterizedParserTest.ParameterizedParserTest",,,,,,,,2,1,,
Public Method,"com.beust.jcommander.parameterized.parser.ParameterizedParserTest.jsonParameterizedParsingTest",,,,,,,,11,1,,
Public Method,"com.beust.jcommander.parameterized.parser.ParameterizedParserTest.standardParameterizedParsingTest",,,,,,,,9,1,,
Public Method,"com.beust.jcommander.parameterized.parser.ParameterizedParserTest.testFields",,,,,,,,11,2,,
Public Class,"com.beust.jcommander.parameterized.parser.StandardCommandClassExample_01",1,4,0,0,2,0,0,11,,1,0
Public Class,"com.beust.jcommander.parameterized.parser.StandardCommandClassExample_02",1,2,0,0,2,0,0,14,,1,0
Package,"com.beust.jcommander.parser",,,,1,0,1,,10,,,
Public Class,"com.beust.jcommander.parser.DefaultParameterizedParser",2,3,0,1,0,1,1,6,,1,0
Public Method,"com.beust.jcommander.parser.DefaultParameterizedParser.parseArg",,,,,,,,3,1,,
Package,"com.beust.jcommander.validators",,,,3,0,3,,29,,,
Public Class,"com.beust.jcommander.validators.NoValidator",2,2,0,1,0,1,1,5,,1,0
Public Method,"com.beust.jcommander.validators.NoValidator.validate",,,,,,,,3,1,,
Public Generic Class,"com.beust.jcommander.validators.NoValueValidator",2,2,0,1,0,1,1,5,,1,0
TypeVariable,"com.beust.jcommander.validators.NoValueValidator.T",1,0,0,0,0,0,0,0,,1,0
Public Method,"com.beust.jcommander.validators.NoValueValidator.validate",,,,,,,,3,1,,
Public Class,"com.beust.jcommander.validators.PositiveInteger",2,2,0,1,0,1,1,10,,1,0
Public Method,"com.beust.jcommander.validators.PositiveInteger.validate",,,,,,,,8,2,,
Package,"test",,,,1,2,2,,22,,,
Public Class,"test.QuotedMainTest",1,7,0,1,2,2,2,15,,1,50
Public Static Method,"test.QuotedMainTest.main",,,,,,,,3,1,,
Public Method,"test.QuotedMainTest.testMain",,,,,,,,6,1,,
